phoneme,stress,word,time,duration,nextSeg,F1,F2,F3,F4,F1_df,F2_df,F3_df,F4_df,F1_lm,F2_lm,F3_lm,F4_lm,speaker,lesson,environment,vowel_length,is_outlier
iː,TRUE,dîS,48.90410848380731,0.08997817792036499,z,316.031977103342,2135.06927896645,2535.97590548485,3575.6429543166296,0.3049310428042048,2.060072868770394,2.4468972553779444,3.4500449756663167,-1.63383815263016,0.2765728198385009,0.44865226005782866,0.7922187318564307,LL,15,elsewhere,long,FALSE
iː,TRUE,luzî,49.42812652007758,0.12892395642320764,NA,300.44269414691,2113.23890453505,2583.0989468031703,3192.3233243841305,0.28988934875778183,2.039009307730822,2.4923650534818123,3.080189825076865,-1.6844245203471653,0.2662955209058344,0.4670635448309275,0.6788226910779178,LL,15,elsewhere,long,FALSE
iː,TRUE,ît,49.81031988873133,0.08460634640272958,t,283.941063105098,2329.4858911954398,2506.7905976342504,3181.04207594031,0.2584147121600702,2.1200647045242613,2.2814296870243513,2.8950658401913567,-1.7885079024071988,0.3161282799034497,0.389483972844773,0.6276895241754783,RM,15,elsewhere,long,FALSE
oː,TRUE,môrt,5.870380568633718,0.19682060418617553,r,440.31509594576397,759.73713446171,2740.79943735098,3242.986103476,0.42484859475239306,0.7330506197248915,2.644526159058017,3.1290730241804514,-1.3021909566972987,-0.7567090567190737,0.5263233678210391,0.6945682667528148,LL,15,prerhotic,long,FALSE
uː,TRUE,sicûr,50.427937901920295,0.35641276464519933,r,376.96740670516,763.10125100873,2950.4167421779403,4021.02647726857,0.34307797129499806,0.6944983158544422,2.6851737640355253,3.6595354977831045,-1.5051158654067924,-0.7998838710830096,0.5524271131368623,0.8620178968683767,RM,15,prerhotic,long,FALSE
aː,TRUE,canpâgna,51.73476982691586,0.12758099854379878,ɲ,1053.73842158385,1613.34270112537,2135.4788831615497,3036.16999484513,0.9590071542586553,1.468302911764992,1.9434989602466983,2.7632177843770966,-0.4771750733195228,-0.051211077246060555,0.22917160700315087,0.5810775352255231,RM,15,prenasal,long,FALSE
e,TRUE,l'é,53.5023908542542,0.05640423093515068,t,423.16115244028686,2031.3677846298299,2387.2120247665994,3848.5846502921,0.3851188912563348,1.848747467575894,2.1726012486499116,3.50259622103613,-1.389521513224583,0.17919003592177152,0.34060685242671696,0.8181861416366267,RM,15,elsewhere,short,FALSE
o,TRUE,tótta,53.66220284190382,0.05909014669397551,tː,451.06569263621105,1232.2717993132,2918.6747324372704,3905.0528233999,0.41051480843658356,1.121490350286623,2.6562853664898656,3.5539878955628117,-1.325661605911887,-0.32065985866752644,0.5416103387284714,0.8327519945469106,RM,15,elsewhere,short,FALSE
e,TRUE,péNna,54.960195627087934,0.1839852294789494,ŋː,417.08046564404805,2450.4494579883203,3068.43043162839,3997.3702066431906,0.3795848592603921,2.2301536256292285,2.792578002284073,3.6380059300003165,-1.4039954283954605,0.366752144199161,0.5916468550329199,0.8561173807944567,RM,15,prenasal,short,FALSE
aː,TRUE,fâbric,55.466083731986174,0.20547255554949123,b,1051.5477721756702,1513.6025046789898,2586.693985883,3070.9728042334004,0.9570134446131827,1.3775293763220395,2.3541497467758785,2.7948918151498234,-0.47925616823698025,-0.11502674167556304,0.42086129125164984,0.5924750699758601,RM,15,elsewhere,long,FALSE
ɛː,TRUE,supermarchè,56.623770057514584,0.2108443870671267,NA,571.64172577848,1791.7426896812403,2420.1888063243996,3197.2423863587396,0.5202510352335138,1.6306647103293692,2.2026134118116385,2.9098097398862475,-1.088762153150089,0.05366940012312149,0.35432624049527295,0.6327693682468247,RM,15,elsewhere,long,FALSE
e,TRUE,én,58.16041858996473,0.040321375124705135,n,407.695266335114,2382.4512512066904,3022.9489071642697,3182.5885321467,0.37104339100123657,2.168268469460845,2.751185274777638,2.896473269715893,-1.4267545956537013,0.33861057937117156,0.5767134985141027,0.6281755537180693,RM,15,prenasal,short,FALSE
iː,TRUE,divîS,58.53122951438713,0.12657977881821833,z,330.87717931244396,2667.9454012715705,3022.6511785551806,4433.27552597314,0.30113126335908963,2.4280966457929614,2.750914312022275,4.034723285326968,-1.6355273477159997,0.4517893477806645,0.5766150042025,0.9596193914481059,RM,15,elsewhere,long,FALSE
o,TRUE,ón,58.700613076269505,0.080577472764503,n,477.06123581877495,1225.4355371867605,2861.6079343249,3362.60270001624,0.4341733477669109,1.1152686693140443,2.6043488834506134,3.0603041325929663,-1.2696297351271522,-0.32622299440455826,0.5218643658748467,0.6831959714449951,RM,15,prenasal,short,FALSE
ɛː,TRUE,èter,59.164462471267356,0.11012254611149076,t,745.0984606360001,1512.5774122022997,2168.1126112473003,3137.7081365349604,0.6781139794665592,1.3765964398372477,1.9731989105031635,2.855627629473485,-0.82375822317998,-0.11570422453782125,0.24433770891337758,0.6139733248231476,RM,15,elsewhere,long,FALSE
æ,TRUE,däl,59.69314816237194,0.06714789397042152,l,673.5521621386279,1766.8108657608802,1878.01912444108,3013.80000974323,0.6129997056446232,1.6079742617146133,1.70918487860249,2.7428588648255667,-0.9247091525509825,0.0396568349155606,0.10069824837037533,0.5736824284624884,RM,15,prelateral,short,FALSE
æ,TRUE,däl,6.250685792436057,0.06271200469347703,l,415.12315356913496,1685.7299593882503,2525.1112910803504,3715.32489604305,0.4005415441508111,1.6265170351241434,2.4364142712495807,3.5848204516860287,-1.3611063226666298,0.04027240483502492,0.4443588619511676,0.8305398540587854,LL,15,prelateral,short,FALSE
iː,TRUE,pîguer,6.684318605646642,0.2628126697241459,g,280.04010888762195,2274.9239389337204,2933.8351217480904,3398.9140615739902,0.2702034243901283,2.195014996132721,2.830781275015432,3.279523859254026,-1.754748715524637,0.34002034292803884,0.5943842069382992,0.7415297114701529,LL,15,elsewhere,long,FALSE
ɛː,TRUE,strè,60.10309205374533,0.09400705155859156,p,650.71143388864,1759.8593503540399,2060.6953556827502,2991.9833927312206,0.5922123628358719,1.6016476887515825,1.8754384848916574,2.723003565476426,-0.9592083167333136,0.03571457551285118,0.19352416137387074,0.5664171937667781,RM,15,elsewhere,long,FALSE
e,TRUE,péNni,60.29528958020641,0.0778915570056924,ŋː,497.20426330245505,2345.83766171749,2975.9465988001402,3715.9055572457105,0.4525055135773239,2.1349464480331215,2.7084084821082395,3.381845001524949,-1.2282736605318458,0.3231232341608141,0.561042857085984,0.7831030896910107,RM,15,prenasal,short,FALSE
aː,TRUE,mâchin,60.758764598308005,0.2079386441177036,k,1024.55984072578,1577.27171964553,1843.6980183994697,3075.8077161065507,0.932451732893319,1.4354747177922382,1.6779492459617993,2.7992920676048794,-0.5052562190928489,-0.07382272101945819,0.08225403152579336,0.5940482228985253,RM,15,elsewhere,long,FALSE
ɔː,TRUE,pò,61.94331002242341,0.14772536673492453,NA,621.8265505711721,1001.6927720799401,2767.5803516677597,3814.71140951266,0.5659242355511689,0.9116404176948827,2.518774396823935,3.4717681904926656,-1.004613398505887,-0.5278279748162014,0.4884541034331651,0.8093456998413711,RM,15,elsewhere,long,FALSE
e,TRUE,é,62.59372064906374,0.06043310457337726,l,448.33972482212397,2306.06812289477,2917.011312008711,2999.61268883042,0.4080339056029762,2.098752197665721,2.65477148784707,2.72994698652972,-1.3317233353793991,0.3060246472231185,0.5410402530655549,0.5689638608380125,RM,15,prelateral,short,FALSE
ɑ,TRUE,staSån,63.08394485215702,0.06983380972923925,n,882.601452800375,1666.13600417471,2368.0942847220394,3999.3838782657,0.803255428726236,1.516350087690458,2.1552021967595643,3.6398385721938236,-0.6544008518741471,-0.01901214020072839,0.33256621664010844,0.8566210030501082,RM,15,prenasal,short,FALSE
aː,TRUE,câzia,63.519482218092016,0.19204297675540263,θ,988.456561507675,1493.2042570399299,1973.7184555226402,3146.80066252094,0.8995941447545861,1.3589649346925934,1.7962808231795482,2.8639027357923097,-0.5411298969558862,-0.12859499676714226,0.15039998868523785,0.6168669582386155,RM,15,elsewhere,long,FALSE
a,TRUE,fà,64.48661101808098,0.06714789397041443,f,835.775369025588,1390.3115166799098,2954.9062991081196,3894.7384242684698,0.760639018024956,1.2653222695820039,2.689259709017034,3.5446007627067724,-0.7089147151131474,-0.1999914810198451,0.5539476253133389,0.8301072044964393,RM,15,elsewhere,short,FALSE
ɔː,TRUE,fòra,64.70835361788905,0.16921269280545917,r,548.0888116800411,915.37525722911,2977.5474254261594,3713.3937541739206,0.49881553220792246,0.8330828624380947,2.7098653941422266,3.3795590099860666,-1.1308372558279896,-0.6179404963637012,0.5615806342830671,0.7824269012478737,RM,15,prerhotic,long,FALSE
uː,TRUE,ûltum,65.20156089778578,0.08863522004095616,l,331.919089290646,1003.4478723930999,2766.3966090497597,3646.35985838795,0.30207950544908324,0.9132377341847112,2.517697072873123,3.318551473087158,-1.6323833624952009,-0.5260773736638864,0.48802629441102585,0.7642100551166973,RM,15,prelateral,long,FALSE
a,TRUE,faSàn,65.94223048501871,0.17723780133944447,n,973.3223759264761,1694.61104571162,2255.4536897107996,2978.04855968958,0.8858205250886803,1.542265218041939,2.0526880108258636,2.710321476348228,-0.5565592458333724,-0.002066072829079779,0.283831829722196,0.5617489244981373,RM,15,prenasal,short,FALSE
æ,TRUE,äli,66.55875374325915,0.061776062452778994,l,778.123009794621,1875.3462307115299,2853.0747398510302,3005.6288146263096,0.7081696159134873,1.706752278483991,2.596582824643703,2.735422261570471,-0.7803899727982966,0.09927398298266521,0.5188779530493424,0.5709674864391072,RM,15,prelateral,short,FALSE
uː,TRUE,ûltmi,66.77127454674914,0.1439328795080286,l,333.5124950982839,993.6062409919999,2708.2764949280095,3872.56098286256,0.3035296637975519,0.9042808671578402,2.464801967116886,3.524417077139484,-1.6275942635390424,-0.5359336024033237,0.46679313706705106,0.8243967250853004,RM,15,prelateral,long,FALSE
iː,TRUE,lîver,67.28636812859423,0.16343384564908092,v,356.804838546123,2006.2005056488101,2960.9277081303703,3382.39447762599,0.3247280215193406,1.8258427313513728,2.6947397923211773,3.078316625954191,-1.5600856331928785,0.16672332173798665,0.5559833183683844,0.6890645682409815,RM,15,elsewhere,long,FALSE
iː,TRUE,dîr,68.75493282483329,0.13370158385399125,r,301.370310695095,2236.16774914256,2750.4447332840805,3119.2340464093,0.2742770673611162,2.0351358796681622,2.5031792735125022,2.8388143632624097,-1.72893481807521,0.2752442586844328,0.48224330402492743,0.6080681579637996,RM,15,prerhotic,long,FALSE
e,TRUE,é,69.18192815300027,0.044317610020485176,t,424.163008205799,1949.6611299229498,2906.5592360693404,3146.371955831381,0.38603068001432395,1.7743862553343752,2.6452590553520636,2.863512569908686,-1.387156760090157,0.13813626217525066,0.53745067272955,0.6167307132263709,RM,15,elsewhere,short,FALSE
o,TRUE,tótt,69.35919859308218,0.06849085184983039,tː,469.63629999325394,1237.2805060902301,2938.4494654959094,3636.92485203507,0.42741591496315756,1.1260487734534803,2.674282347608088,3.3099646754459675,-1.2853160294127512,-0.3166034848592769,0.548362733769383,0.7616191879445946,RM,15,elsewhere,short,FALSE
e,TRUE,l'é,7.574133762846138,0.15712607189077854,NA,428.97263787383605,1997.8284136759498,2601.4032256764003,3342.17562495459,0.4139045516858113,1.9276527239737837,2.510026376540801,3.2247784160744692,-1.3282884187483335,0.21013452201724192,0.4741247261435859,0.7246957041663729,LL,15,elsewhere,short,FALSE
e,TRUE,féss,70.0644506065865,0.09132113579975965,sː,455.7614324263839,2079.7981019209797,2842.335256867531,3502.3273963739107,0.41478840040312126,1.8928238909214705,2.5868088230478095,3.1874675544526503,-1.315305096647128,0.20275150684553456,0.5151066720640358,0.7239084021207667,RM,15,elsewhere,short,FALSE
iː,TRUE,bîsti,70.6174195121169,0.13139004499144846,s,266.210919604266,2217.05184518103,2569.16671594123,2950.7611766549503,0.24227851164289332,2.017738498796661,2.338198181449528,2.6854872337931615,-1.8529856693332114,0.2666589998753297,0.41406229551695795,0.5525438472811768,RM,15,elsewhere,long,FALSE
aː,TRUE,salvâdghi,71.36305391522873,0.21849511870485122,d,1004.8848302506302,1465.6138476367098,2889.30600339492,2936.0915960601205,0.9145455092809903,1.3338549078921633,2.6295568912950786,2.6721364510445644,-0.5246463775935153,-0.14724515243713032,0.5314970202808862,0.5475599920614949,RM,15,elsewhere,long,FALSE
e,TRUE,qué,72.0548600895689,0.029545073346980637,d,405.612760751509,1900.5950705795399,2929.7994592787,3166.5871202338703,0.3691481030317052,1.7297312432575802,2.6664099784538746,2.881910387516364,-1.431875681553457,0.11264771640662818,0.5454146609820976,0.623135073924427,RM,15,elsewhere,short,FALSE
e,TRUE,parché,74.02702299708425,0.2910148441929011,NA,421.47135826711786,2051.6873059956397,2470.3342060732007,3783.16570144214,0.40666676190957446,1.9796197696817945,2.3835612852761305,3.6502782820126636,-1.3459297312459846,0.23673625522413388,0.4224271721091135,0.8486348708085751,LL,15,elsewhere,short,FALSE
ɑ,TRUE,sån,74.7830266863351,0.12220916702617048,n,746.1171349039839,1541.73862521226,2176.01980935406,3090.10715962359,0.7199090360592231,1.4875835383068394,2.0995849714662422,2.9815641037256175,-0.774798949286974,-0.049015518459882834,0.295571157035468,0.6462794943179313,LL,15,prenasal,short,FALSE
e,TRUE,mé,75.21388001906337,0.10337511797199286,NA,519.2163689302521,2008.22225672967,2471.58837351814,3851.0363814836496,0.5009783828525124,1.9376814730584935,2.3847713988549577,3.715764937605495,-1.1373608623540354,0.21532360584638877,0.4229347346828547,0.8664160265900813,LL,15,elsewhere,short,FALSE
oː,TRUE,pôver,76.0815200518814,0.1563446203546448,v,423.39925894685894,735.49463968581,2777.14327819525,3356.58316547274,0.408526943180105,0.7096596664424223,2.679593386715582,3.2386798775490675,-1.3413659460067437,-0.789138302434103,0.5394965261102458,0.7289972660480997,LL,15,elsewhere,long,FALSE
u,TRUE,turlurú,77.10436525499398,0.1705556506848751,NA,324.05175309750996,866.8521332519599,2494.4712438473907,3227.7339672349003,0.312669116271872,0.8364030987381194,2.406850485837887,3.114356634239096,-1.6087783196433705,-0.6248131421095175,0.4321505049500187,0.6898540574156522,LL,15,elsewhere,short,FALSE
eː,TRUE,pêrd,78.0269729371431,0.23595357113713084,r,374.66433849129095,2182.48721931688,2481.61008799855,3837.18433054883,0.36150388478042644,2.105825207287569,2.39444109074882,3.7023994535957856,-1.463651026687372,0.2985388772511337,0.4269813030703302,0.8628125749092392,LL,15,prerhotic,long,FALSE
æ,TRUE,äl,78.68206753798896,0.061776062452778994,l,746.002800939966,1500.45121711503,2202.4140354760802,3545.1771846646698,0.7197987181882421,1.4477463910625457,2.1250520744131247,3.420649346164031,-0.7749521996544484,-0.07616040119673428,0.30762777215541526,0.7836618648245386,LL,15,prelateral,short,FALSE
ɑ,TRUE,faravåNni,79.40182768386705,0.12892395642320764,ŋː,748.6904323187562,1563.9768319627303,2230.0886396480296,3630.23540850208,0.7223919438691352,1.5090406061538029,2.1517545808705223,3.5027198161574318,-0.7713559643660819,-0.0346944467898993,0.3201150579229193,0.8073712215208166,LL,15,prenasal,short,FALSE
æ,TRUE,äl,79.66136029274665,0.051032399417522356,l,522.9313355564601,1707.33961117991,2293.71701992199,3084.9196551875602,0.504562857618944,1.647367626623977,2.2131479516512798,2.9765588154895073,-1.1302313885836792,0.053010100611630584,0.34824737900149305,0.6445993378386374,LL,15,prelateral,short,FALSE
e,TRUE,tuchéNni,80.23273991232124,0.17246017390867507,ŋː,397.37661891115795,2087.9025799703604,2270.4376722997404,3669.91364412529,0.3834183739924687,2.0145629465076653,2.190686314030562,3.5410043146949324,-1.4047970612260983,0.2542337363493603,0.3380463446086601,0.8182418560983082,LL,15,prenasal,short,FALSE
æ,TRUE,äli,80.4736745007062,0.08192043064391896,l,462.9697574528819,1976.38092503023,2410.62057719494,3027.5544925583504,0.44670748897271684,1.9069585994797547,2.325945156394599,2.9212086606681873,-1.2520198211857796,0.19934108109158188,0.39795793978542005,0.6258289199963984,LL,15,prelateral,short,FALSE
oː,TRUE,ôc,80.85638485759509,0.25113312344937805,k,556.8536369910979,956.62092515651,2388.6247957239893,3697.96044322557,0.5372936048224152,0.9230186734581962,2.3047219984005674,3.5680659423674124,-1.0673791192787014,-0.5262743489451669,0.3887915255788217,0.825855160625312,LL,15,elsewhere,long,FALSE
æ,TRUE,äli,81.1919817161083,0.13004708711201834,l,466.212265059658,1950.9489841886302,2275.5759758024105,3020.35660990145,0.44983610030786503,1.8824199805955397,2.1956441295645304,2.9142636107252406,-1.2450405196275076,0.18638963727381874,0.34030692105587956,0.6234486316841457,LL,15,prelateral,short,FALSE
aː,TRUE,anâder,81.74495062163874,0.24844720769056045,d,944.651750681532,1537.5846303716899,2694.4957670744207,4280.574707779249,0.9114699280191642,1.4835754566242565,2.599848950781475,4.130215307350389,-0.5388652126853231,-0.05171351215238662,0.5092848119596436,0.9721610026175638,LL,15,elsewhere,long,FALSE
e,TRUE,cunén,82.56069961715198,0.1638408612878237,n,474.006749234804,1727.1821227447997,2241.82106482381,2903.82304503871,0.45735679555343167,1.6665131504370871,2.1630748930625483,2.8018234020445,-1.2284599939766787,0.06456497425899599,0.32536223546900533,0.5841018847216795,LL,15,prenasal,short,FALSE
e,TRUE,é,83.58774465148146,0.06983380972924634,i,394.364871409499,2251.18742239843,2818.2869835957395,3688.7113912409504,0.3805124170865841,2.172112248107073,2.71929187896182,3.5591417724385632,-1.4124050041350564,0.32953154481676794,0.5542029722700637,0.8233509051160608,LL,15,elsewhere,short,FALSE
iː,TRUE,gîr,83.90830456902138,0.12086620914675451,r,401.62052323812,2161.2918268828603,2329.38969094857,3914.5002942279298,0.3875132070022266,2.0853743238776397,2.247567584991704,3.7769996179404544,-1.3941738837100264,0.2887798354457676,0.3636800225711454,0.8827614070491956,LL,15,prerhotic,long,FALSE
ɑ,TRUE,dånndla,84.33645566661963,0.12892395642320764,nː,858.7888943706213,1390.31160290903,2457.6793215812404,3989.6980727824202,0.8286230890599785,1.3414755392274917,2.3713509160594786,3.8495560004981675,-0.6341584201079424,-0.1523983787063452,0.4172912640041515,0.9017892815764919,LL,15,prenasal,short,FALSE
ɛː,TRUE,vuèter,85.73201640588022,0.21796619210290663,t,652.1170710880771,1614.18056094911,2335.33464373583,3679.61947881493,0.6292108170189601,1.5574808797387463,2.2533037154600715,3.550369222386629,-0.9094574517705762,-0.0030988401739735494,0.3662289217468997,0.8208830688582518,LL,15,elsewhere,long,FALSE
e,TRUE,ecologéssta,86.6676020740755,0.15309719825256712,sː,479.949756787146,1708.5456892412503,2425.11761812151,3626.22271402756,0.46309104911517274,1.6485313400061437,2.339932974487667,3.4988480715264445,-1.2160001293991893,0.05371625904810351,0.40395375005115763,0.8062652563747976,LL,15,elsewhere,short,FALSE
iː,TRUE,vlî,88.0027460281339,0.06446197821159672,b,312.21604006047295,2082.8513234921706,2579.4717890891,3786.56956156818,0.3012491443063931,2.0096891203857528,2.48886530325304,3.6535625782010004,-1.6459861701848943,0.2518115081072576,0.46565836958144313,0.8495342048637804,LL,15,elsewhere,long,FALSE
iː,TRUE,brîSa,88.20348553336184,0.1087795882320819,z,314.75272241847694,2142.21712581302,2477.34254720973,3606.33412141715,0.30369672319945,2.066969640460104,2.390323451531195,3.4796580853099006,-1.6378942321123322,0.27991505733392064,0.425260156628231,0.800765502084789,LL,15,elsewhere,long,FALSE
iː,TRUE,capîr,88.80756411316261,0.33857993531661634,r,313.207886671237,2285.2605536136098,2583.94367385693,3987.3384114844002,0.3022061513285756,2.204988527046567,2.4931801086662557,3.847279224626102,-1.6428144097201143,0.34455377020490463,0.46739051215955296,0.901197668043948,LL,15,prerhotic,long,FALSE
e,TRUE,véggna,89.98233451422702,0.08460634640273669,ɲː,448.791622499714,1998.1976561031902,2194.25671771275,2754.9945665232804,0.4330273749668025,1.9280089963972833,2.1171812904663336,2.6582226703443874,-1.2831228668725965,0.2103193268317467,0.30391708851262855,0.5314891948988398,LL,15,prenasal,short,FALSE
æ,TRUE,azidänt,90.50745936181492,0.10434369895513387,n,708.937774382691,1673.0679386167499,2421.0487753628695,3445.2473155132,0.68403563717578,1.6142997802967953,2.3360070538363122,3.324229612037945,-0.8259137971095063,0.03273275455632696,0.40227454905624604,0.755069416107669,LL,15,prenasal,short,FALSE
o,TRUE,tótti,90.87433500682313,0.052375357296924115,tː,506.7119391026799,1159.8334146649497,2341.04067628575,4111.521297689911,0.48891318343205387,1.11909312422931,2.25880931799963,3.96710006470742,-1.1617388797898167,-0.3336498887220447,0.3686692884802092,0.9318668299643234,LL,15,elsewhere,short,FALSE
æ,TRUE,äl,91.07335723627658,0.042974652141069214,l,490.558425863662,1713.7677777217605,2532.951938574581,4354.891476909361,0.47332707824715187,1.6535699974881273,2.4439795082822062,4.2019216268070245,-1.1941371676399486,0.05676804993978113,0.44745912124739906,0.9893734153195632,LL,15,prelateral,short,FALSE
ɑ,TRUE,dånndel,91.42115068830095,0.13504454173340721,nː,818.272526186835,1447.40244961328,2404.0907246961,4199.995786334259,0.7895298981931533,1.3965610137407538,2.319644671392799,4.052466799843428,-0.6824861117480321,-0.11215573960862102,0.3952454795389011,0.9531572465548335,LL,15,prenasal,short,FALSE
uː,TRUE,pianûra,92.70554290761167,0.10837257259335334,r,477.02332442174395,983.4759495960701,2472.6667093850397,3205.0928987606994,0.4602674105673994,0.9489303887281029,2.385811857113014,3.092510855583027,-1.2221161666107179,-0.4985883708254297,0.42337093219528743,0.6828148000450822,LL,15,prerhotic,long,FALSE
ɛː,TRUE,padèna,93.1957671697061,0.2443856953099015,n,621.4010541249869,1904.1613788025998,2076.5555838450005,2823.05692781164,0.5995737303886918,1.837275835906635,2.0036145247912454,2.723894274191581,-0.9577048611337906,0.16211541507167304,0.24878427629496258,0.5558940393021494,LL,15,prenasal,long,FALSE
e,TRUE,puvrétt,95.42864248472532,0.1072821396481487,tː,482.552713146221,1593.3343270455198,2324.1669703618895,3337.2020599396596,0.4656025740697726,1.5373668903221516,2.2425283176069013,3.219979552426689,-1.2105913896067042,-0.016097393976441055,0.3614354070395862,0.7232064738312234,LL,15,elsewhere,short,FALSE
o,TRUE,nó,95.87033304521236,0.08863522004095616,NA,521.359123506285,1103.1212251998898,2540.04590730677,3469.1859008188,0.5030458710647243,1.0643730062469596,2.4508242943793404,3.3473273309694282,-1.1332424536075996,-0.3837826362616825,0.4502558791297018,0.7619936802380876,LL,15,elsewhere,short,FALSE
e,TRUE,biSbéjja,96.79572029634555,0.05178115321007227,jː,494.1446991126361,1644.6359263750398,2273.23050969437,3383.8100727447404,0.4767873801179112,1.5868664704736837,2.193381050262423,3.2649504129008418,-1.1868531669816695,0.015592762889353295,0.3392756763443803,0.7370760396132363,LL,15,elsewhere,short,FALSE
e,TRUE,ziéNna,97.74834108196319,0.051032399417522356,ŋː,412.9818619260739,2159.12991000101,2546.64771948341,3473.74971098599,0.39847546748461027,2.0832883464544656,2.4571942114044205,3.35173083281186,-1.3662778803203022,0.28777904561831225,0.4528515990089792,0.7633083433949084,LL,15,prenasal,short,FALSE
oː,TRUE,rôSa,98.1046765717555,0.1463824088555157,z,442.459877156799,804.2582409567901,2409.92436639514,3283.6521404656796,0.4269180384120576,0.7760078785275429,2.3252734006844955,3.168310626589028,-1.2973317672174236,-0.6997611416356619,0.3976690882913303,0.7070299849408732,LL,15,elsewhere,long,FALSE
e,TRUE,é,99.35177942135807,0.06692800777867093,f,422.49316072833494,1625.4991510808502,2210.27727571637,3452.2182552690497,0.40765267255347404,1.568401893250035,2.132639110599363,3.3309556906726443,-1.34350829542141,0.0038886630303567316,0.3111916963045127,0.7570907214865015,LL,15,elsewhere,short,FALSE
ɔː,TRUE,fòra,99.57057161260578,0.10206479883504473,r,555.9119593019349,808.76976271926,2358.7566722236497,3297.2310162966205,0.536385004489076,0.7803609286469425,2.2759030221405,3.1814125310392973,-1.0690716193291898,-0.694167272816907,0.3762083709280537,0.7111567547917952,LL,15,prerhotic,long,FALSE
ɑ,TRUE,secånnda,0.5478501609450857,0.11417001159076894,nː,708.6763755694022,1449.20300120576,2415.29942240351,3256.33029341802,0.6837834202531302,1.3982983191860765,2.3304596525593406,3.141948486314674,-0.8262825840833949,-0.1109125245039344,0.39989698837095844,0.6986746089826683,LL,2,prenasal,short,FALSE
ɑ,TRUE,leziån,1.209991754050856,0.13366403715171885,n,623.672232198045,1803.6198993006,2236.02954704281,3513.37019516108,0.6017651310961751,1.740265974845654,2.1574868080448035,3.3899596084777066,-0.9540565930083797,0.1078694251244885,0.3227754939662777,0.77464947089116,LL,2,prenasal,short,FALSE
e,TRUE,é,10.120137612257569,0.056861145645203955,b,467.4780042571649,1554.73894294875,2407.0291454003,3561.377613345521,0.4508161152886623,1.4993248113607136,2.3212376172441496,3.4344427034073184,-1.2418286038333788,-0.0401179735665087,0.39696764457185196,0.7887218172954036,NA,2,elsewhere,short,FALSE
ɛː,TRUE,bèl,10.319058719937752,0.19830189679606391,l,592.324688267204,1744.4570156445302,2397.4075866547,3324.82627670711,0.5712130036545909,1.682280937111849,2.3119589908762515,3.206322548708009,-1.0051259572922957,0.07501771865669227,0.39296235856441,0.7199918023801626,NA,2,prelateral,long,FALSE
e,TRUE,mé,11.370817642210907,0.20325518893636213,a,441.253482888259,2103.4098483280095,2517.96039072611,3633.1286273218393,0.4255262904387833,2.028439943800017,2.428215042120817,3.5036363619201416,-1.2995614002904166,0.2621341424364765,0.44202358229230043,0.808668535119871,NA,2,elsewhere,short,FALSE
aː,TRUE,fâg,11.746705806701646,0.17658347178094227,g,765.1102578978149,1177.34718806617,2402.41249077066,3773.4595036622604,0.7378401359890568,1.1353840840349783,2.3167855097935095,3.6389655537767074,-0.7491609503258561,-0.3181618608583303,0.3950478142061371,0.8465665981584181,NA,2,elsewhere,long,FALSE
uː,TRUE,dû,12.036643634546875,0.07476112018167672,p,320.520229079454,969.45557123246,2387.7036350877097,3587.0004335831004,0.3090962210610082,0.934902157081052,2.3026009083385897,3.459152273006428,-1.619235510116452,-0.5124462545803405,0.38890645916309463,0.7958906966705701,NA,2,elsewhere,long,FALSE
aː,TRUE,pâs,12.274997804240956,0.19987859577134692,s,788.182831397914,1308.3681099543799,2086.5484301968395,3772.5818121975303,0.7600903549518828,1.2617351475915195,2.01217950170236,3.638119145062397,-0.7194508192519447,-0.21264497968596796,0.25408560923771617,0.8463339751361083,NA,2,elsewhere,long,FALSE
ɑ,TRUE,bulåggna,12.94092995421714,0.13804849927200818,g,776.8772981424869,1420.4246896423301,2372.1205806260596,3681.2804166433,0.7491877744303089,1.3697977975716589,2.2875732663687907,3.5500719212585814,-0.7338984812891161,-0.13046971864441304,0.38235869209016204,0.8218350082134247,NA,2,elsewhere,short,FALSE
ɛː,TRUE,adès,14.403962879249045,0.17353109287186544,s,553.6457614649729,1860.5436688579498,2290.3092146844406,3719.4136372910207,0.5339126743006476,1.79423002040978,2.208677827771918,3.586845994561063,-1.0726558392449723,0.13944311734432713,0.34726121394131937,0.8321404087210755,NA,2,elsewhere,long,FALSE
ɑ,TRUE,sån,15.103238099659125,0.09179285662715664,n,700.750002524454,1484.3731464257698,2262.0211978100906,3475.54525772656,0.6757738140612266,1.4314669982683317,2.1813980546908742,3.351669591573529,-0.8370297080905527,-0.08643306323941857,0.33483312616303085,0.7643257526503469,NA,2,prenasal,short,FALSE
ɑ,TRUE,staziån,15.779131359736366,0.06510679503266915,n,661.868251916628,1688.3662336134398,2488.9557992512405,3662.7220757439995,0.6382778899642287,1.628189347286269,2.4002442346493233,3.5321750382518187,-0.8941143808387837,0.04233571292600935,0.4304376420353311,0.8167809847645682,NA,2,prenasal,short,FALSE
oː,TRUE,pôrta,18.258280130677925,0.15094651252388405,r,400.42943276775,797.7703261365101,2926.63965218396,3354.4804454731598,0.3861572944259716,0.7693361314248797,2.8223281241731555,3.2349197811841504,-1.396643348587535,-0.7073601575729365,0.5924292657194368,0.7288712759062665,NA,2,prerhotic,long,FALSE
