phoneme,stress,word,time,duration,nextSeg,F1,F2,F3,F4,speaker,lesson
n,0,una,31.32034495,0.03088803123,a,400.577738,1079.078607,2363.230032,2457.210692,LL,15
a,0,una,31.36667699,0.06177606245,f,612.7513652,1405.76392,1991.612758,3692.728007,LL,15
f,0,fajéNna,31.44617597,0.09722189392,a,622.006712,1546.22383,2666.168387,3819.393478,LL,15
a,0,fajéNna,31.52366051,0.05774718881,j,615.1400203,1507.516167,2237.926492,4207.011754,LL,15
j,0,fajéNna,31.59013693,0.07520564125,e,424.3626757,2062.989615,2843.113515,4223.89861,LL,15
e,1,fajéNna,31.67810067,0.100721841,ŋː,450.3515115,1786.603469,2293.292185,2845.361343,LL,15
ŋː,0,fajéNna,31.75934962,0.06177606245,i,470.2651896,1579.806973,2334.516971,4600.661861,LL,15
i,0,int,31.83186935,0.08326338852,n,448.6061285,2230.226588,2311.189042,2997.563379,LL,15
n,0,int,31.89267683,0.03835157442,t,469.5561305,1925.97701,2332.788036,4603.289905,LL,15
t,0,int,31.95885614,0.09400705156,a,436.6767168,2232.160122,2820.821218,4120.284555,LL,15
a,0,al,32.05754722,0.103375118,l,783.3528871,1452.526717,2411.227912,3795.90281,LL,15
l,0,al,32.150195,0.08192043064,p,490.161643,1428.977709,2496.064387,3959.144842,LL,15
p,0,pulèr,32.27565165,0.1689928656,u,373.294424,1405.3533,3380.01613,3778.572542,LL,15
u,0,pulèr,32.41252344,0.1047507146,l,402.1630298,752.4360738,2257.852419,2599.426018,LL,15
l,0,pulèr,32.48772908,0.0456605679,ɛː,449.8323505,1285.022729,1778.250429,3787.523401,LL,15
ɛː,1,pulèr,32.66804349,0.3149682588,r,741.1030306,1835.14452,2479.434882,4283.123827,LL,15
r,0,pulèr,32.84768643,0.04431761002,NA,428.5346561,1440.86732,2452.436621,4207.171054,LL,15
g,0,guèrda,33.45288814,0.0389457785,w,650.8614775,1330.783986,3267.579995,3849.872898,LL,15
w,0,guèrda,33.51264976,0.08057747276,ɛː,468.1812011,1225.077734,2233.686299,4276.355458,LL,15
ɛː,1,guèrda,33.59994202,0.09400705156,r,601.8418483,1760.962928,2183.760497,2569.115017,LL,15
r,0,guèrda,33.68320541,0.07251972549,d,522.7512968,1388.355877,2205.010144,4180.507675,LL,15
d,0,guèrda,33.77163712,0.104343699,a,222.0657748,1343.72383,2791.042957,4128.271141,LL,15
a,0,guèrda,33.86208327,0.07654859913,m,632.7727167,1465.07173,2450.968989,4118.689613,LL,15
m,0,mò,33.94668962,0.09266409368,ɔː,262.1779226,1008.446337,2055.848676,2398.978882,LL,15
ɔː,1,mò,34.15272374,0.3194041481,NA,649.7975464,1105.045289,2512.985913,4180.816038,LL,15
k,0,qué,34.61892925,0.1181802934,w,992.525915,1808.877763,3269.904529,4046.98279,LL,15
w,0,qué,34.71427926,0.07251972549,e,465.4589829,1342.039202,2036.88403,4136.099437,LL,15
e,1,qué,34.86066167,0.2202450922,NA,527.9844732,2022.336473,2465.751961,4265.217991,LL,15
ai,0,ai,35.23923315,0.1179604072,e,423.090931,1454.890643,2226.630696,4084.917041,LL,15
e,1,é,35.32641547,0.05640423094,l,452.7926319,1968.507173,2039.684957,2745.038864,LL,15
l,0,äl,35.38013379,0.05103239942,s,416.7274338,1552.008541,2199.551481,3911.704994,LL,15
s,0,såu,35.48535247,0.159404972,ɑu,1659.779874,1972.781165,2841.982695,3808.527447,LL,15
ɑu,1,såu,35.6496613,0.1692126928,p,688.7549382,1176.076794,2210.171422,3867.90711,LL,15
p,0,pedghè,35.80753613,0.1465369586,e,428.8257233,831.3003904,2277.931442,3533.505954,LL,15
e,0,pedghè,35.91639299,0.07117676761,d,461.4199514,1686.449481,2344.975055,3828.666068,LL,15
d,0,pedghè,36.0169113,0.1298598397,g,339.3494313,1580.108414,2354.772533,4295.97727,LL,15
g,0,pedghè,36.13354509,0.1034077567,ɛː,289.6170649,1616.111153,2361.018875,4369.100631,LL,15
ɛː,1,pedghè,36.32825767,0.2860173896,NA,621.1745793,1695.013407,1954.701981,2422.599804,LL,15
e,0,e,37.17191305,0.1101225461,g,467.7613733,2122.271678,2274.500708,4274.654111,LL,15
g,0,guèrda,37.28069264,0.1074366304,w,262.9550387,1001.828924,2462.942286,3777.529361,LL,15
w,0,guèrda,37.36999934,0.07117676761,ɛː,416.7635478,960.0543599,2182.993703,3514.953699,LL,15
ɛː,1,guèrda,37.52365811,0.2361407596,r,644.9567823,1612.62838,2419.932306,4290.492991,LL,15
r,0,guèrda,37.75856582,0.233674671,d,429.3662634,1249.680741,2061.193971,3773.090166,LL,15
d,0,guèrda,37.93121318,0.1116200537,a,296.3469358,1299.69538,3219.288083,3855.60024,LL,15
a,0,guèrda,38.11326125,0.2524760813,k,663.6905196,1512.944352,2377.842724,4183.178206,LL,15
k,0,quanti,38.30049396,0.1219893398,w,617.0790059,1548.646629,3047.434453,4168.858641,LL,15
w,0,quanti,38.38431891,0.0456605679,a,530.3362877,1059.606965,1978.470581,3776.000757,LL,15
a,1,quanti,38.46355343,0.1128084619,n,758.7255846,1503.825597,2208.650701,3738.991235,LL,15
n,0,quanti,38.56224451,0.08457370766,t,497.1323303,1552.385409,2368.559103,4727.23171,LL,15
t,0,quanti,38.67302222,0.1369817037,i,388.0454529,1814.781714,3111.543449,3939.337671,LL,15
i,0,quanti,38.76837223,0.05371831518,p,366.1423957,2224.496527,2559.69359,4298.219367,LL,15
p,0,piómm,38.86169148,0.1329201913,j,362.921246,2196.06365,3538.810916,NA,LL,15
j,0,piómm,38.96844031,0.08057747276,o,342.3354445,2085.11414,2477.454685,3406.51361,LL,15
o,1,piómm,39.05371814,0.08997817792,mː,621.2677733,1215.980385,2496.071306,4257.68733,LL,15
mː,0,piómm,39.15222204,0.1070296147,d,333.05716,966.3885349,2268.396556,2617.774254,LL,15
d,0,däl,39.24649355,0.08151341501,æ,283.5718488,1419.4393,2729.720162,3663.950764,LL,15
æ,1,däl,39.32216716,0.06983380973,l,563.3051304,1714.397422,2460.440151,4262.321465,LL,15
l,0,däl,39.40341612,0.09266409368,m,371.2177133,1540.806723,2530.571665,4066.228186,LL,15
m,0,mî,39.51553678,0.1315772334,iː,462.7451141,1495.630329,2338.951094,4603.205989,LL,15
iː,1,mî,39.60952751,0.05640423094,p,340.1865229,2360.031667,2389.394258,3859.592097,LL,15
p,0,pôvri,39.69585116,0.1162430724,oː,385.5709276,2301.789934,2336.780617,4203.950279,LL,15
oː,1,pôvri,39.85133715,0.1947288925,v,473.2258116,858.7007911,2529.673289,3366.7743,LL,15
v,0,pôvri,39.98878682,0.08017045713,r,856.7746976,2263.953939,3594.615021,4421.083573,LL,15
r,0,pôvri,40.05438825,0.05103239942,i,392.5206103,1286.189951,2070.490882,2965.046864,LL,15
i,0,pôvri,40.11482135,0.06983380973,g,413.6222803,2082.985349,2452.876151,4243.260284,LL,15
g,0,galén,40.18387377,0.06827102466,a,333.3191968,2063.262482,2300.434093,4308.368904,LL,15
a,0,galén,40.26098393,0.08594930428,l,596.5431054,1535.019188,2444.119934,4030.023719,LL,15
l,0,galén,40.33753253,0.06714789397,e,464.7393289,1398.832924,2609.091494,3085.310467,LL,15
e,1,galén,40.44064319,0.1390734154,n,463.5044302,1648.670892,2179.624547,2637.415467,LL,15
n,0,galén,40.54643976,0.07251972549,m,522.0699209,2254.960206,2350.5592,4468.117358,LL,15
m,0,magnè,40.63977533,0.1141514197,a,283.4934971,767.8760776,2210.762226,2358.554377,LL,15
a,0,magnè,40.73635839,0.07901468769,ɲ,669.6281608,1577.40166,2394.47472,4027.644136,LL,15
ɲ,0,magnè,40.82958404,0.1074366304,ɛː,498.471026,2215.538235,2944.631186,4111.666855,LL,15
ɛː,1,magnè,40.99062908,0.2146534335,NA,650.6609504,2057.647175,2378.206429,4185.598436,LL,15
d,0,da,41.36517177,0.06714789397,a,286.928061,1483.246203,2480.370765,3834.162032,LL,15
a,0,da,41.43299115,0.06849085185,k,648.7102788,1508.501504,2390.730874,3909.73496,LL,15
k,0,cäl,41.5263104,0.1181476546,æ,609.8229221,1385.320233,2343.671706,3873.397226,LL,15
æ,1,cäl,41.63238775,0.09400705156,l,568.6589333,1687.240339,2391.172664,2512.36889,LL,15
l,0,cäl,41.72102297,0.08326338852,b,394.451673,1545.038507,2366.626082,3915.055346,LL,15
b,0,brótti,41.84004561,0.1547818943,r,242.8780832,1037.117817,2302.586104,4004.617667,LL,15
r,0,brótti,41.97652671,0.1181802934,o,496.1245647,1287.755541,1824.137696,3464.50315,LL,15
o,1,brótti,42.08060594,0.08997817792,tː,592.6657964,1185.408794,2102.855979,3669.259826,LL,15
tː,0,brótti,42.25027029,0.2493505112,i,412.2686454,1387.566224,2505.98648,3907.596477,LL,15
i,0,brótti,42.41859167,0.08729226216,s,425.5107967,2203.841233,2379.634658,3955.909791,LL,15
s,0,schivåuSi,42.50924133,0.09400705156,k,1509.200495,2369.524849,3420.910273,4179.910536,LL,15
k,0,schivåuSi,42.63143418,0.1503786438,i,257.1875,2556.781033,3409.169202,3909.740606,LL,15
i,0,schivåuSi,42.74086893,0.06849085185,v,359.8666728,2270.961676,2998.504785,3527.780786,LL,15
v,0,schivåuSi,42.8053309,0.06043310457,ɑu,349.0547656,1202.727313,2207.817342,3290.115287,LL,15
ɑu,1,schivåuSi,42.95179059,0.2324862628,z,708.7388136,1292.540912,2347.883514,3936.834548,LL,15
z,0,schivåuSi,43.12040908,0.1047507146,i,1167.741662,2824.306667,3205.58779,3972.228747,LL,15
i,0,schivåuSi,43.19427176,0.04297465214,k,422.1284502,2125.284244,2569.135957,3750.343358,LL,15
k,0,ch'ai,43.27272485,0.1139315336,ai,409.2376818,2144.65208,2572.35044,4163.795272,LL,15
ai,0,ch'ai,43.47433934,0.2892974504,v,397.9923097,2282.4227,2538.298695,3139.256321,LL,15
v,0,véggna,43.70809123,0.1782063233,e,234.6180023,1304.01382,2332.035262,3575.917947,LL,15
e,1,véggna,43.8670282,0.1396676195,ɲː,503.5892829,2188.271994,2580.809889,4400.416531,LL,15
ɲː,0,véggna,43.98845598,0.1031879295,u,309.540526,2263.724296,3119.001157,4274.421848,LL,15
u,0,un,44.06959502,0.05909014669,n,454.7276758,1053.86227,2312.192347,2583.93536,LL,15
n,0,un,44.12197037,0.0456605679,a,331.2217792,1235.827863,2227.496223,2498.181413,LL,15
a,0,azidänt,44.1781711,0.06674087833,θ,671.4965839,1507.77157,2224.665998,4027.508647,LL,15
θ,0,azidänt,44.26861725,0.1141514197,i,788.859402,2054.331664,3118.521618,3945.649007,LL,15
i,0,azidänt,44.35658099,0.06177606245,d,331.980336,2108.25295,2517.232104,4460.281374,LL,15
d,0,azidänt,44.41278168,0.05062532478,æ,278.8528654,1615.806484,2462.016364,3085.740047,LL,15
æ,1,azidänt,44.50054188,0.1248950828,n,765.2011167,1708.61067,2478.369195,3941.707575,LL,15
n,0,azidänt,44.58581971,0.0456605679,t,633.6876739,1612.186915,2287.023398,4459.230296,LL,15
t,0,azidänt,44.65573079,0.09416160126,a,431.6714176,1597.461488,2233.641033,3478.856071,LL,15
a,0,a,44.73101371,0.05640423094,t,644.204174,1521.788775,2252.118756,4121.088807,LL,15
t,0,tótti,44.81226266,0.1060936725,o,552.3404359,1533.100813,2417.278378,4252.938009,LL,15
o,1,tótti,44.89485457,0.05909014669,tː,550.6158623,1188.969135,2367.95732,4093.486761,LL,15
tː,0,tótti,45.00889605,0.1689928066,i,741.2501342,2176.499184,3815.231368,NA,LL,15
i,0,tótti,45.13569562,0.0846063464,NA,344.3198027,2307.137529,2633.843764,4343.119045,LL,15
æ,1,äl,45.58503695,0.07789155701,l,509.3683967,2015.363142,2573.820961,4028.110304,LL,15
l,0,äl,45.65554223,0.06311902033,f,344.894393,1772.983209,2059.024037,3382.449653,LL,15
f,0,fajéNni,45.80929459,0.2443856953,a,1066.388843,1756.487085,2626.777291,3609.799632,LL,15
a,0,fajéNni,45.97166626,0.08035764557,j,712.9969554,1398.427986,2122.728453,3515.391755,LL,15
j,0,fajéNni,46.07227819,0.1208662091,e,326.3435064,2319.555183,2911.215434,4362.587003,LL,15
e,1,fajéNni,46.18374369,0.1020647988,ŋː,442.6575068,2027.884274,2351.118,3595.159236,LL,15
ŋː,0,fajéNni,46.31535357,0.1611549455,i,376.8164064,1737.611315,2469.209609,4671.839611,LL,15
i,0,fajéNni,46.43342392,0.07498575506,d,376.6884194,2217.158731,2602.196689,4411.081317,LL,15
d,0,dal,46.50180483,0.06177606245,a,256.7169398,1652.00575,2536.215795,4341.547599,LL,15
a,0,dal,46.55983277,0.05427982152,l,760.719349,1493.337405,2617.382635,4287.018942,LL,15
l,0,dal,46.68097973,0.1880141031,m,587.7216378,1450.565335,2652.551498,4164.646619,LL,15
m,0,månnd,46.84278981,0.1356060481,ɑ,280.145639,1141.31569,1858.217047,2666.268672,LL,15
ɑ,1,månnd,46.95491044,0.08863522004,nː,837.3531503,1339.27762,2398.021341,3988.157388,LL,15
nː,0,månnd,47.05966115,0.1208662091,d,269.7088723,1199.148707,2472.279786,3012.307991,LL,15
d,0,månnd,47.2094782,0.1787678887,NA,1145.039075,1987.098747,3276.690989,4088.539501,LL,15
m,0,mo,47.84722133,0.06446197821,o,240.2690013,1143.246777,2487.861634,3007.629194,RM,15
o,0,mo,47.92511289,0.0913211358,θ,460.1679596,1059.293748,2795.673303,3600.421986,RM,15
θ,0,zío,48.06112601,0.1807051096,i,675.4164086,1761.078391,2562.839521,3456.72504,RM,15
i,1,zío,48.24998246,0.1970077926,j,343.6843777,2086.794726,2818.732274,3406.324046,RM,15
j,0,zío,48.37400256,0.05103239942,o,409.8738831,1954.092745,2910.355813,3887.043665,RM,15
o,0,zío,48.47136701,0.1436964931,NA,536.5617943,1133.211273,2948.808822,3886.581685,RM,15
l,0,la,48.71765717,0.02283028395,a,371.4629153,1274.623238,2796.646602,3723.842987,LL,15
a,0,la,48.75861738,0.05909014669,d,631.3269512,1456.65461,2393.097805,3729.280086,LL,15
d,0,dîS,48.82364092,0.07095694042,iː,241.2219584,1459.026787,2353.958197,3701.73991,LL,15
iː,1,dîS,48.90410848,0.08997817792,z,316.0319771,2135.069279,2535.975905,3575.642954,LL,15
z,0,dîS,49.00751624,0.1168373355,l,1686.433798,2944.267621,3669.955417,4520.153108,LL,15
l,0,la,49.07533561,0.01880141031,a,350.9317392,1296.870811,2395.713969,3645.375519,LL,15
a,0,la,49.11562435,0.06177606245,l,577.2722418,1339.473867,2348.844921,3783.128597,LL,15
l,0,luzî,49.16665675,0.04028873638,u,299.1503095,1113.379381,2425.280528,3159.359061,LL,15
u,0,luzî,49.21701767,0.06043310457,θ,351.1873101,1061.742265,2464.886366,3443.837327,LL,15
θ,0,luzî,49.30544938,0.1164303199,iː,1483.376641,2420.473128,3228.768743,4044.452459,LL,15
iː,1,luzî,49.42812652,0.1289239564,NA,300.4426941,2113.238905,2583.098947,3192.323324,LL,15
iː,1,ît,49.81031989,0.0846063464,t,283.9410631,2329.485891,2506.790598,3181.042076,RM,15
t,0,ît,49.8929118,0.08057747276,s,302.2993642,2427.191098,2791.229816,4185.643009,RM,15
s,0,sicûr,50.00504878,0.1436964931,i,1270.317063,2108.449001,3347.871495,3985.223374,RM,15
i,0,sicûr,50.10019525,0.04659645114,k,311.590854,2392.547447,2464.114465,3880.621047,RM,15
k,0,sicûr,50.1866125,0.1262380407,uː,285.5221478,1282.376496,2430.749897,3485.249649,RM,15
uː,1,sicûr,50.4279379,0.3564127646,r,376.9674067,763.101251,2950.416742,4021.026477,RM,15
r,0,sicûr,50.6437471,0.07520564125,NA,424.1657745,1430.159105,2142.976411,3524.156363,RM,15
l,0,la,51.21921655,0.05371831518,a,421.1021341,1761.86441,2931.976018,4502.91228,RM,15
a,0,la,51.27092043,0.04968944154,k,833.2378031,1777.632223,3043.261024,3638.71268,RM,15
k,0,canpâgna,51.34746903,0.1034077567,a,564.2604375,1106.476625,2302.885328,3199.540702,RM,15
a,0,canpâgna,51.43341834,0.06849085185,n,855.3932191,1622.944176,2293.009798,4117.328773,RM,15
n,0,canpâgna,51.51265285,0.08997817792,p,280.2464142,1266.434994,2253.763204,2907.518924,RM,15
p,0,canpâgna,51.61431063,0.1133373885,aː,442.8706863,1776.413973,2582.214134,3707.717329,RM,15
aː,1,canpâgna,51.73476983,0.1275809985,ɲ,1053.738422,1613.342701,2135.478883,3036.169995,RM,15
ɲ,0,canpâgna,51.84489237,0.09266409368,a,300.908125,847.4698033,2249.965418,3387.190606,RM,15
a,0,canpâgna,51.90733991,0.03223098911,d,460.0393682,1968.809359,2113.434245,3124.843432,RM,15
d,0,d,51.952329,0.05774718881,a,246.891638,563.3550336,2044.446876,3222.252209,RM,15
a,0,atåurn,52.0125586,0.06271200469,t,630.4777137,1678.165007,2824.905174,3003.186598,RM,15
t,0,atåurn,52.09895956,0.1100899074,ɑu,685.8338026,1713.268272,2905.725395,NA,RM,15
ɑu,1,atåurn,52.23189607,0.155783114,r,1050.302145,1458.874949,3027.962553,3629.617797,RM,15
r,0,atåurn,52.33328939,0.04700352578,n,395.338698,1415.470177,1747.134469,3138.95546,RM,15
n,0,atåurn,52.38767918,0.06177606245,a,409.991749,1467.98505,2515.141891,3030.100382,RM,15
a,0,a,52.44408341,0.05103239942,b,895.7470419,1699.766971,2851.211923,3593.551285,RM,15
b,0,bulåggna,52.51447879,0.08975835073,u,224.2197913,920.8908964,2319.107163,2686.938641,RM,15
u,0,bulåggna,52.59360339,0.06849085185,l,384.399248,833.8194942,2670.793052,3324.942767,RM,15
l,0,bulåggna,52.65605093,0.05640423094,ɑ,382.2894758,1671.405757,2161.442164,3687.855585,RM,15
ɑ,1,bulåggna,52.76625075,0.163995411,ɲː,1182.217313,1538.892446,3052.988818,3550.936938,RM,15
ɲː,0,bulåggna,52.93554072,0.1745845243,a,310.9425599,999.4340022,2103.152281,3476.662883,RM,15
a,0,bulåggna,53.05372101,0.06177606245,NA,680.2376689,1383.397713,1747.481594,3069.512313,RM,15
l,0,l'é,53.4500155,0.04834648366,e,379.2280164,1817.599614,3003.719723,3743.562727,RM,15
e,1,l'é,53.50239085,0.05640423094,t,423.1611524,2031.367785,2387.212025,3848.58465,RM,15
t,0,tótta,53.58162537,0.1020647988,o,421.2041168,2033.534587,2802.75806,4174.342825,RM,15
o,1,tótta,53.66220284,0.05909014669,tː,451.0656926,1232.271799,2918.674732,3905.052823,RM,15
tː,0,tótta,53.73864153,0.09378722437,a,429.8901642,1019.558184,2867.787651,4312.203997,RM,15
a,0,tótta,53.7948354,0.01860052337,i,439.306922,1758.751525,2549.48363,3106.420268,RM,15
i,0,incuinè,53.82908083,0.04989032848,n,446.0821869,1995.569438,2548.483713,4109.890148,RM,15
n,0,incuinè,53.87954219,0.05103239942,k,337.9137234,973.278082,2187.25922,2832.161926,RM,15
k,0,incuinè,53.94514362,0.08017045713,w,412.9817143,1807.350776,3358.093096,3600.437422,RM,15
w,0,incuinè,54.01074505,0.05103239942,i,307.3788201,1303.244469,2520.906329,3878.220418,RM,15
i,0,incuinè,54.06782076,0.06311902033,n,306.5016155,2295.052196,2968.86936,3385.277639,RM,15
n,0,incuinè,54.12221055,0.0456605679,ɛː,299.1716506,1210.807914,2520.121,3030.184202,RM,15
ɛː,1,incuinè,54.24345114,0.1968206042,NA,790.6890186,2153.313584,2978.201846,3247.438198,RM,15
p,0,péNna,54.85074456,0.03491690486,e,1288.932127,1809.716274,3084.809692,3981.227034,RM,15
e,1,péNna,54.96019563,0.1839852295,ŋː,417.0804656,2450.449458,3068.430432,3997.370207,RM,15
ŋː,0,péNna,55.08441923,0.06446197821,e,372.1559858,1673.656591,2119.731047,2971.170357,RM,15
e,0,ed,55.15022417,0.06714789397,d,439.1901477,2136.819337,2938.360205,3222.943244,RM,15
d,0,ed,55.22321186,0.07882749925,f,394.8159209,1976.882317,2625.183242,4419.036483,RM,15
f,0,fâbric,55.31298653,0.100721841,aː,377.2217576,1893.316388,3131.48712,3886.952909,RM,15
aː,1,fâbric,55.46608373,0.2054725555,b,1051.547772,1513.602505,2586.693986,3070.972804,RM,15
b,0,fâbric,55.60170616,0.06577229735,r,224.5232469,1425.293608,2743.779653,4118.816242,RM,15
r,0,fâbric,55.64600745,0.02283028395,i,340.5361535,1897.9493,3011.874346,3462.857723,RM,15
i,0,fâbric,55.68763914,0.06043310457,k,351.2370532,2230.284697,3067.471293,3079.398586,RM,15
k,0,fâbric,55.76217331,0.08863522004,e,328.1598038,2396.605658,2904.432132,4499.718733,RM,15
e,0,e,55.82730676,0.04163169426,s,359.6704672,2187.335284,2487.601151,3718.730327,RM,15
s,0,supermarchè,55.9019182,0.1075911801,u,1907.844985,3069.887516,3437.745459,4684.843739,RM,15
u,0,supermarchè,55.9745152,0.03760282062,p,345.0396372,1091.430352,2295.312713,3136.081965,RM,15
p,0,supermarchè,56.03629126,0.08594930428,e,329.7351509,1801.819647,2807.002596,3858.250277,RM,15
e,0,supermarchè,56.12213065,0.08572947709,r,453.3800334,1903.117178,2218.134162,3062.642658,RM,15
r,0,supermarchè,56.18312532,0.03625986274,m,411.5482512,1728.527025,2391.456558,4147.986345,RM,15
m,0,supermarchè,56.23550068,0.06849085185,a,305.5106211,1327.48688,2279.006325,2740.271537,RM,15
a,0,supermarchè,56.30533449,0.07117676761,r,822.2257315,1715.851627,2580.791691,2824.147008,RM,15
r,0,supermarchè,56.36375316,0.0456605679,k,459.6297879,1696.405244,2401.595395,2902.443791,RM,15
k,0,supermarchè,56.45246565,0.1317644219,ɛː,458.3407421,1806.738688,2818.095875,3945.050279,RM,15
ɛː,1,supermarchè,56.62377006,0.2108443871,NA,571.6417258,1791.74269,2420.188806,3197.242386,RM,15
i,0,i,57.32738207,0.04700352578,k,308.3934118,2561.759006,3464.216016,4308.452807,RM,15
k,0,canp,57.42608947,0.1504112825,a,416.7500118,2283.174482,2756.096419,4302.58346,RM,15
a,1,canp,57.57553215,0.1484740615,n,1137.394382,1561.167678,2301.590236,2373.19495,RM,15
n,0,canp,57.70348749,0.1074366304,p,395.5640227,1166.750187,2330.023446,3258.678954,RM,15
p,0,canp,57.84936929,0.1843269676,NA,336.6348893,1274.15326,2504.760506,3608.780812,RM,15
i,0,i,58.11408654,0.05234271855,e,336.3548132,2294.158719,2727.584707,3423.154376,RM,15
e,1,én,58.16041859,0.04032137512,n,407.6952663,2382.451251,3022.948907,3182.588532,RM,15
n,0,én,58.21615134,0.07114412887,d,502.011172,1529.295257,2832.187083,3736.046653,RM,15
d,0,divîS,58.2839544,0.06446197821,i,265.3267045,1967.829386,2727.596923,4614.434861,RM,15
i,0,divîS,58.35580264,0.07923451489,v,301.7172929,2513.215515,2939.972878,3125.573002,RM,15
v,0,divîS,58.43167976,0.07251972549,iː,250.241929,1853.808252,2759.861503,3319.974998,RM,15
iː,1,divîS,58.53122951,0.1265797788,z,330.8771793,2667.945401,3022.651179,4433.275526,RM,15
z,0,divîS,58.62742187,0.06580493609,o,264.6973198,1966.640592,3178.269029,3826.554355,RM,15
o,1,ón,58.70061308,0.08057747276,n,477.0612358,1225.435537,2861.607934,3362.6027,RM,15
n,0,ón,58.79327717,0.1047507146,d,442.2629823,1109.400036,2640.364415,3314.516237,RM,15
d,0,da,58.87385464,0.05640423094,a,334.5030002,1583.39851,3003.346718,4285.323614,RM,15
a,0,da,58.93294479,0.06177606245,k,664.8007907,1809.505043,2134.079246,2993.67469,RM,15
k,0,cl,59.00841489,0.08916414664,l,557.9334657,1815.573397,2909.053619,NA,RM,15
l,0,cl,59.08119908,0.05640423094,ɛː,526.7656313,1579.308466,2971.082921,3269.534991,RM,15
ɛː,1,èter,59.16446247,0.1101225461,t,745.0984606,1512.577412,2168.112611,3137.708137,RM,15
t,0,èter,59.27592798,0.1128084619,e,541.9553979,1711.703826,2350.470585,3146.260906,RM,15
e,0,èter,59.35169518,0.03872595131,r,596.3205312,1805.239292,1874.977177,3043.919148,RM,15
r,0,èter,59.40664654,0.07117676761,d,433.6954797,1780.25831,2852.699975,4337.110302,RM,15
d,0,da,59.4845381,0.0846063464,a,348.8939637,1635.746449,2932.087099,NA,RM,15
a,0,da,59.56310113,0.07251972549,d,728.783148,1789.044481,1794.696657,3096.816492,RM,15
d,0,däl,59.62946761,0.06021321838,æ,333.692477,1510.476917,2345.295471,3797.176446,RM,15
æ,1,däl,59.69314816,0.06714789397,l,673.5521621,1766.810866,1878.019124,3013.80001,RM,15
l,0,däl,59.74955239,0.0456605679,s,472.7186573,1698.533972,3018.400916,4396.975193,RM,15
s,0,strè,59.84691684,0.1490683246,t,1788.676583,3142.639894,3828.43509,4616.640061,RM,15
t,0,strè,59.95922469,0.0755473794,r,1539.830359,2076.164166,3715.556387,4252.577855,RM,15
r,0,strè,60.02654345,0.05909014669,ɛː,515.4017987,1598.562217,2381.531169,3206.746102,RM,15
ɛː,1,strè,60.10309205,0.09400705156,p,650.7114339,1759.85935,2060.695356,2991.983393,RM,15
p,0,péNni,60.20321969,0.1062482222,e,523.9223039,1416.697445,1942.182677,2856.931168,RM,15
e,1,péNni,60.29528958,0.07789155701,ŋː,497.2042633,2345.837662,2975.946599,3715.905557,RM,15
ŋː,0,péNni,60.37721001,0.08594930428,e,668.2667558,2194.314648,2716.462475,3922.948798,RM,15
e,0,ed,60.45510157,0.06983380973,d,497.2431569,2050.975161,2143.585061,3116.022796,RM,15
d,0,ed,60.53165017,0.08326338852,m,387.4945432,2045.72719,3129.92838,NA,RM,15
m,0,mâchin,60.61403857,0.08151341501,aː,293.3260964,1375.762157,2679.362018,2789.533263,RM,15
aː,1,mâchin,60.7587646,0.2079386441,k,1024.559841,1577.27172,1843.698018,3075.807716,RM,15
k,0,mâchin,60.92316702,0.1208662091,i,896.7847742,1725.050291,2798.040575,3923.479391,RM,15
i,0,mâchin,61.01113077,0.05506127306,n,351.0723931,2439.657311,2962.261897,3162.838128,RM,15
n,0,mâchin,61.06552056,0.05371831518,NA,350.9356451,1154.872637,2344.705501,2913.52352,RM,15
e,0,e,61.70239164,0.04834648366,p,419.1177067,2314.863874,2501.312145,3115.15178,RM,15
p,0,pò,61.79800611,0.1428824618,ɔː,404.3255248,1956.905059,3137.809123,4617.809569,RM,15
ɔː,1,pò,61.94331002,0.1477253667,NA,621.8265506,1001.692772,2767.580352,3814.71141,RM,15
ai,0,ai,62.49568472,0.1356387458,e,383.77724,2115.621419,2337.135072,3057.037259,RM,15
e,1,é,62.59372065,0.06043310457,l,448.3397248,2306.068123,2917.011312,2999.612689,RM,15
l,0,la,62.65213932,0.05640423094,a,347.9398485,1794.624656,3058.232691,3520.095143,RM,15
a,0,la,62.70988651,0.05909014669,s,768.4231521,1783.591581,2521.994839,2886.8957,RM,15
s,0,staSån,62.78565368,0.09244420749,t,865.5715008,2032.653477,3054.158804,4178.265817,RM,15
t,0,staSån,62.86477825,0.06580493609,a,394.049867,2143.567849,3082.705569,4334.243221,RM,15
a,0,staSån,62.93239412,0.06942679409,z,499.3599557,1679.794201,2109.903563,2869.731065,RM,15
z,0,staSån,63.00806773,0.08192043064,ɑ,286.7896518,2169.296344,3109.865778,4249.940779,RM,15
ɑ,1,staSån,63.08394485,0.06983380973,n,882.6014528,1666.136004,2368.094285,3999.383878,RM,15
n,0,staSån,63.1557931,0.07386268337,d,467.1422751,1403.447108,1895.714204,2783.60791,RM,15
d,0,dla,63.22359615,0.06174342371,l,328.4719847,1905.944329,3039.462209,3946.691142,RM,15
l,0,dla,63.27125484,0.03357394699,a,449.7379116,1569.409438,2072.906829,3309.343275,RM,15
a,0,dla,63.31355801,0.05103239942,k,802.6149664,1663.481649,2717.795395,2734.911923,RM,15
k,0,câzia,63.38126747,0.08438651921,aː,461.1665196,1695.24506,2139.625711,3041.370713,RM,15
