phoneme,stress,word,time,duration,nextSeg,F1,F2,F3,F4,speaker,lesson
ɑ,1,stariåNna,6.38461690062012,0.14782145409838687,ŋː,700.013102060664,"1,745.05875867647","2,340.12983499013","3,123.99919495628",LL,21
ŋː,0,stariåNna,6.565408863475401,0.21376247161217332,a,644.326462809201,"1,735.71031444700","2,393.74850545031","4,778.40267506749",LL,21
a,0,stariåNna,6.7327507935701245,0.12092138857727353,NA,476.830134633080,"1,431.26291795265","2,097.16823077650","3,802.35332213683",LL,21
m,0,mo,60.33468618698118,0.05107993983388326,o,321.647413719417,915.82826181124,"2,211.88732931473","4,521.71054549475",LL,21
o,0,mo,60.37852344877892,0.03659458376159108,a,609.507735118132,"1,082.39925317053","2,202.06962106297","3,504.22505312273",LL,21
a,0,a,60.406731773761805,0.01982206620419191,s,622.926869280883,"1,232.53332821787","2,180.56909323013","3,316.59447452188",LL,21
s,0,sån,60.46760720491056,0.1019287960933255,ɑ,"1,304.093877706460","2,288.02436921951","2,946.41177370820","3,700.65777623933",LL,21
ɑ,1,sån,60.56872050702822,0.10029780814197407,n,815.612376192877,"1,524.74211713252","2,308.98021171355","3,516.22807200144",LL,21
n,0,sån,60.642503413111896,0.04726800402539055,a,545.264455554175,"1,521.28755035831","2,133.77103677139","3,421.74156544217",LL,21
a,0,avanzè,60.69243977220324,0.05260471415728318,v,619.726052977222,"1,559.50584672662","2,295.42644280756","3,434.35267920285",LL,21
v,0,avanzè,60.74955643321934,0.06162860787492263,a,317.312340914727,"1,156.58822045871","2,170.92290264378","3,309.48745521618",LL,21
a,0,avanzè,60.81771846821363,0.07469546211365241,n,615.075279616989,"1,343.40530324230","2,212.54784432686","3,928.52986187975",LL,21
n,0,avanzè,60.86727363372411,0.02441486890731425,θ,438.544804196911,"1,236.38559712128","2,216.58164049300","3,953.08043058307",LL,21
θ,0,avanzè,60.93703205901964,0.1151019816837433,ɛː,"1,418.305822981250","1,951.26701627397","2,850.55996300861","3,991.16527351943",LL,21
ɛː,1,avanzè,61.01173676099975,0.03430742227649119,v,467.655572316410,"1,584.56900403620","2,281.76374751550","3,860.24887348934",LL,21
v,0,vaddva,61.07086566240994,0.08395038054387527,a,266.269128563682,"1,270.56169898548","2,392.64963697747","3,836.15453772420",LL,21
a,0,vaddva,61.15515334015622,0.08462497494867449,dː,760.086689000831,"1,310.98597546334","2,231.34441518201","3,567.18099896342",LL,21
dː,0,vaddva,61.22550550401225,0.05607935276339049,v,483.715090820141,"1,274.60910703248","2,745.68747146919","3,800.96559584227",LL,21
v,0,vaddva,61.296620055029976,0.08614974927207442,a,249.013766195090,"1,271.93909706059","2,522.98671536676","3,724.54276015334",LL,21
a,0,vaddva,61.35738921368892,0.03538856804579637,d,572.537558201298,"1,310.14513286194","2,331.15819566000","3,801.98029730208",LL,21
d,0,da,61.416677494402904,0.08318799338218952,a,268.064305580884,"1,279.88566340814","2,383.60792531323","3,848.67692720132",LL,21
a,0,da,61.48457384817264,0.05260471415728318,u,607.574483869253,"1,235.34590798988","2,362.70615538260","3,794.11878110965",LL,21
u,0,un,61.52791440403324,0.03407639756390779,n,431.941264431518,854.54147709376,"2,444.89563512791","3,607.33895941173",LL,21
n,0,un,61.582690767319335,0.07547632900827494,p,349.100254454599,429.20114665715,"2,210.18129952120","3,627.58172261061",LL,21
p,0,pèz,61.68511629878073,0.12937473391451704,ɛː,243.043631585813,"1,863.98477817065","2,869.10878800964","3,831.53585482290",LL,21
ɛː,1,pèz,61.87673185886361,0.2538563862512504,θ,662.242600918594,"1,806.80371058081","2,401.38767636466","3,774.28040528623",LL,21
θ,0,pèz,62.08315159248827,0.15898308099806968,NA,"1,217.621042674320","1,573.99726163177","2,813.54908202538","3,849.57004802893",LL,21
i,0,i,62.74994462576684,0.05489187564238307,p,307.841719357079,"2,653.43307442692","3,493.87802983117","4,444.47060099326",RM,21
p,0,pièSla,62.840818866877385,0.12685660657870557,j,329.582028677600,"2,428.64526081528","2,773.41946459307","4,397.01609334597",RM,21
j,0,pièSla,62.913236407372395,0.01797847441132205,ɛː,294.413584695182,"2,546.81326852456","2,778.14435628766","3,055.45610370978",RM,21
ɛː,1,pièSla,63.01985509765407,0.19525890615203423,z,426.045469440743,"1,698.31439661685","2,505.44601481342","3,249.24620029909",RM,21
z,0,pièSla,63.16834270571786,0.1017163099755507,l,948.342093720274,"2,086.55354667604","3,104.52198032376","4,168.73284913880",RM,21
l,0,pièSla,63.24740918568853,0.05641664996578299,a,420.521743354021,"1,634.55875372335","2,997.69749858739","3,589.82801101209",RM,21
a,0,pièSla,63.31753956469845,0.08384410805405196,l,976.754240654636,"1,628.72838317562","2,790.22542054599","3,983.22446875128",RM,21
l,0,la,63.376996523444575,0.03506980943819116,a,458.953798585826,"1,494.16920770013","3,488.13206940929","4,424.01595249524",RM,21
a,0,la,63.42121497882316,0.05336710131898314,ts,893.818598758709,"1,635.01256309957","2,816.24747087144","4,398.44841797438",RM,21
ts,0,ciocolèta,63.50936772862285,0.12293839828038956,o,739.258732057873,"1,687.02536950797","2,926.32934071471","3,663.94786590494",RM,21
o,0,ciocolèta,63.58837183248213,0.03506980943818405,k,482.432486714434,"1,298.18845064798","2,604.29200428477","3,324.12245118418",RM,21
k,0,ciocolèta,63.658936541317814,0.10605960823317416,o,472.005637589036,"1,212.14163582119","2,887.85980736736","3,606.15388162265",RM,21
o,0,ciocolèta,63.74622063146597,0.06850857206313776,l,542.663856572835,"1,160.42679605064","2,604.20470388105","3,645.08232684993",RM,21
l,0,ciocolèta,63.79915340295918,0.03735697092329104,ɛː,469.112383490755,"1,739.46609606890","2,816.27222557291","4,455.77958448620",RM,21
ɛː,1,ciocolèta,63.90555027896383,0.17543678108600602,t,707.247472630041,"1,733.65939426959","2,879.00957609580","3,207.89329987889",RM,21
t,0,ciocolèta,64.06977306690138,0.1530087947890877,a,538.091839673617,"1,718.18552579123","2,667.33623339776","3,373.12232965928",RM,21
a,0,ciocolèta,64.19500786653333,0.09746080447480664,NA,685.217877526208,"1,670.28744598078","2,050.14110989546","2,978.22627887228",RM,21
s,0,soncamé,64.48804633576779,0.08462497494866739,o,"1,304.769574397980","2,316.63937726930","3,293.71935938378","4,143.62287163599",LL,21
o,0,soncamé,64.59667726644355,0.13263688640284954,n,725.446261105326,"1,200.99628474828","2,188.61581469734","3,316.93463573456",LL,21
n,0,soncamé,64.69463477685551,0.06327813442108265,k,323.785133918734,"1,087.30493970068","2,244.93038042800","3,696.39359692010",LL,21
k,0,soncamé,64.76668036363614,0.08081303914016758,a,"1,480.222204049220","2,324.83974619050","3,571.60663799410",NA,LL,21
a,0,soncamé,64.84133192937134,0.06849009233023651,m,614.951165457310,"1,494.53534632307","2,127.01015240702","3,854.43333647079",LL,21
m,0,soncamé,64.9186518501725,0.08614974927206731,e,342.509110874053,"1,321.41708698071","2,290.39713777825","2,383.02514470258",LL,21
e,1,soncamé,65.05951555718835,0.19557766475965369,NA,502.698009441547,"1,931.99460442537","2,407.62579328208","3,852.28122856236",LL,21
a,0,anc,65.25988935919526,0.15637716090536458,n,785.713045399306,"1,549.62579451716","2,264.13730910698","3,382.68370234009",LL,21
n,0,anc,65.36323671598404,0.0503175526721833,k,403.615668306251,"1,489.89099466027","2,166.74046866720","3,949.43370081805",LL,21
k,0,anc,65.43032678621361,0.08386258778696742,t,833.746728823261,"1,961.90805221888","3,144.99026700548","3,910.43801962023",LL,21
t,0,tròp,65.52268880495825,0.10086144970229328,r,"1,104.747628582680","2,053.51766793943","2,976.48733751977","3,878.63245712809",LL,21
r,0,tròp,65.61623532440942,0.08623158920006802,ɔː,454.495246475815,"1,139.52574665561","1,754.30329756330","3,689.37125908959",LL,21
ɔː,1,tròp,65.81978126538448,0.320860292750055,p,613.333798433454,934.10658587864,"2,240.74735456119","3,563.93706657246",LL,21
p,0,tròp,66.0935012492308,0.22657967494258455,NA,953.273075049782,"2,078.96347705863","3,567.31057078261","4,176.97104620565",LL,21
a,0,a,67.34316618095971,0.03975280281231619,k,733.638869551373,"1,422.04720315437","2,184.99194495241","3,704.32324377828",LL,21
k,0,cal,67.41315139030851,0.10021761588527056,a,760.823775462821,"1,558.18730695161","2,716.29555381125","3,915.11085469547",LL,21
a,0,cal,67.491753441983235,0.05698648746418655,l,605.995596582459,"1,459.99841954628","2,375.87398134558","3,628.83922134047",LL,21
l,0,cal,67.54775740380148,0.0550214361723107,p,406.465160844955,"1,317.30089604092","2,515.97376886341","3,856.91538433794",LL,21
p,0,pónt,67.6523160551713,0.15409586656731733,o,394.126268652473,"1,286.76252993701","2,516.65865056266","3,866.12172808894",LL,21
o,1,pónt,67.84227410781523,0.22582023872051593,n,466.146100366572,752.31223227164,"2,684.28383129411","3,405.93186080177",LL,21
n,0,pónt,67.97286968880229,0.03537092325363744,t,246.876387298856,944.64421176393,"2,249.67210235948","2,562.66803277976",LL,21
t,0,pónt,68.05139141055486,0.12167252025147944,l,245.348986993918,"2,060.51468253878","3,257.98908004496","4,226.40112260264",LL,21
l,0,la,68.1584063760395,0.09235741071780978,a,337.156560813877,"1,142.64957279479","2,320.12093073808","3,734.38088699992",LL,21
a,0,la,68.22620064560896,0.04323112842109822,s,572.263942278127,"1,314.23083185565","2,344.66892030116","3,758.18293376900",LL,21
s,0,stròlga,68.28541426909591,0.07519611855281028,t,728.351663253992,"2,346.73330533919","3,187.69987856672","3,963.35202391315",LL,21
t,0,stròlga,68.37262987349199,0.09923509023934685,r,413.500760387177,"1,546.35344488314","3,152.67761444761","3,708.61708840266",LL,21
r,0,stròlga,68.46216484380024,0.07983485037715354,ɔː,405.919416641891,"1,102.56300413490","1,759.60503686670","3,727.24052112438",LL,21
ɔː,1,stròlga,68.56987653855828,0.135588539138908,l,544.112795739778,787.37759080706,"2,624.98388444069","2,970.30060361552",LL,21
l,0,stròlga,68.67598930831915,0.07663700038285981,g,398.167102384268,"1,052.23808919241","2,007.18998244874","3,634.85428672296",LL,21
g,0,stròlga,68.75704767410872,0.08547973119627272,a,220.913172364213,"1,219.19522848641","2,246.27987412635","3,563.26627665951",LL,21
a,0,stròlga,68.84034504645734,0.08111501350097683,NA,471.329174626696,"1,642.27897779854","2,341.96657235646","3,821.93951545278",LL,21
l,0,la,69.28079977439299,0.02259808985648703,a,434.238571579943,"1,375.17437787398","2,819.77159022071","4,111.96519907790",LL,21
a,0,la,69.32108332587629,0.05796901311011027,s,644.815327137846,"1,398.86213293095","2,316.13354074354","3,866.30622007222",LL,21
s,0,s,69.38936885826871,0.07860205167473566,m,"1,339.939150788370","2,552.06184360908","3,629.31734822977","4,463.11588377701",LL,21
m,0,métt,69.46453207018266,0.07172437215318439,e,307.048785987773,"1,201.01666348644","2,228.33998182806","3,441.10582747749",LL,21
e,1,métt,69.5234836089387,0.046178705358912,tː,492.709976516022,"1,725.86441917710","2,310.26484773996","3,402.16834320326",LL,21
tː,0,métt,69.594419080791,0.09569223834567708,a,346.925012545938,"1,698.78138535952","2,393.12782829904","3,618.55180555903",LL,21
a,0,a,69.66289823852846,0.04126607712922237,s,571.925653639783,"1,420.91220597384","2,156.13613598810","4,037.92037984514",LL,21
s,0,spargujèr,69.74788670690175,0.12871085961737094,p,"1,501.765409519830","2,409.04785447769","2,994.65765179976","3,956.57035781090",LL,21
p,0,spargujèr,69.88212659409999,0.13976891477911124,a,574.256147238302,"2,284.89281940236","2,875.71654347484","3,888.00869365220",LL,21
a,0,spargujèr,69.99622470555659,0.08842730813407229,r,742.779747558056,"1,306.93228558478","2,198.52342344478","3,795.60598178957",LL,21
r,0,spargujèr,70.08366948804473,0.08646225684221065,g,423.766701832656,"1,330.88226092304","1,868.83024407141","3,274.41380193954",LL,21
g,0,spargujèr,70.17467824682188,0.09555526071208932,u,250.926913637923,"1,405.40105974851","2,667.75093847299","3,876.78324951756",LL,21
u,0,spargujèr,70.28238994157991,0.11986812880395804,j,267.060734787754,750.31255582284,"2,516.88137236327","3,650.68775279533",LL,21
j,0,spargujèr,70.39081020671665,0.0969724014695288,ɛː,265.699032427103,"2,186.02735628229","2,528.76783500626","3,980.23561064286",LL,21
ɛː,1,spargujèr,70.52560984555464,0.1726268762064791,r,571.749060575123,"1,532.00068770553","2,110.11020869998","2,936.23835276007",LL,21
r,0,spargujèr,70.65515441207899,0.08646225684219644,d,436.059339225720,"1,346.27140231022","2,217.31567621432","3,944.41490410721",LL,21
d,0,däl,70.7626606403866,0.12855019977304494,æ,244.165756805755,"1,393.77884593889","2,529.07513432219","3,735.67259165981",LL,21
æ,1,däl,70.85690277247411,0.05993406440198612,l,419.021581478473,"1,884.60582374849","2,490.75636961640","4,036.85956672274",LL,21
l,0,däl,70.9590051097291,0.1442706101079807,k,257.537204909120,"1,570.74036699887","2,504.12965903517","3,202.03755299288",LL,21
k,0,chèrt,71.10706884478722,0.1518568600082375,ɛː,232.722986140060,"1,770.62883824391","2,677.89647074331","3,528.28969398029",LL,21
ɛː,1,chèrt,71.2553380168648,0.14468148414692905,r,646.428759093139,"2,003.23798256639","2,363.07241949130","3,917.24691462410",LL,21
r,0,chèrt,71.36845357324452,0.08154962861253523,t,475.660168269179,"1,339.42027268793","2,203.04088118015","3,902.40721904910",LL,21
t,0,chèrt,71.46965371477575,0.12085065444989596,i,264.541612956150,"1,434.72297302448","2,492.32933227589","3,653.94159768235",LL,21
i,0,in,71.55610413051258,0.05205017702378711,n,275.986725187084,"2,124.63013314699","2,549.16617278098","3,589.02827174933",LL,21
n,0,in,71.61750014227812,0.07074184650726068,v,319.601708658096,"1,260.98136255242","2,218.62794573020","3,076.60397936026",LL,21
v,0,vatta,71.68873325160834,0.07172437215318439,a,240.646835698464,"1,137.90397470560","2,265.04011104790","3,450.92087650903",LL,21
a,0,vatta,71.75751004682371,0.06582921827758526,tː,716.064390383864,"1,279.42460431492","2,212.10420134192","3,725.72476376448",LL,21
tː,0,vatta,71.84311491454822,0.10538051717142594,a,738.587807125230,"1,376.51864680000","2,339.59828469461","4,144.11277577425",LL,21
a,0,vatta,71.92036831428229,0.04912628229669735,l,630.503037851669,"1,410.32364448245","2,355.60068430300","4,094.74720176717",LL,21
l,0,ala,71.97145964787086,0.05305638488044906,a,424.034046613071,"1,212.71129529292","2,261.57312400158","3,960.53631774576",LL,21
a,0,ala,72.01862087887571,0.04126607712923658,t,597.867072362843,"1,315.46016305062","2,274.85819435086","3,953.47743937885",LL,21
t,0,tèvla,72.09538298635587,0.11225813783109118,ɛː,459.918756936289,"1,273.66540396195","2,355.85082752431","3,628.12478961321",LL,21
ɛː,1,tèvla,72.24659973537126,0.19017536019970296,v,604.011409451826,"1,859.74512062737","2,407.05011092099","2,651.52591986174",LL,21
v,0,tèvla,72.40497998971168,0.12658514848114066,l,187.867869649199,"1,218.75355133670","2,201.57891507515","3,327.49737823494",LL,21
l,0,tèvla,72.49381823074654,0.05109133358857321,a,317.796785220027,"1,321.52428326163","2,262.76015356003","3,965.31310170422",LL,21
a,0,tèvla,72.55375229514851,0.06877679521538482,NA,624.316075413322,"1,511.32791584315","2,319.16025474463","3,846.44297344388",LL,21
e,0,e,72.86671962001739,0.0550214361723107,l,463.699732686293,"1,952.19648603417","2,191.86413487482","2,631.94584818572",LL,21
l,0,la,72.917319690783,0.04617870535889779,a,352.430500957003,"1,461.96436259258","2,626.55073968356","3,735.92254271389",LL,21
a,0,la,72.97528870389311,0.06975932086132275,d,539.021165022166,"1,534.32509600024","2,498.52306766182","3,886.21400188473",LL,21
d,0,dîS,73.04131154751573,0.06228636638391549,iː,247.831611122243,"1,587.36954123839","2,533.75135875736","4,190.64492238049",LL,21
iː,1,dîS,73.1603907760188,0.17587209062220666,z,270.121277605128,"2,263.55957751438","2,729.84078682195","3,755.64654621316",LL,21
z,0,dîS,73.35098888079372,0.2053241189276349,NA,"1,680.215670501400","2,757.18439565665","3,604.62515632410","4,405.77185315121",LL,21
l,0,lî,73.96252817821923,0.1945400778949562,iː,296.863878663965,"1,486.41147391026","2,928.29379440091","3,617.79614741332",RM,21
iː,1,lî,74.23853755480455,0.35747867527570065,NA,317.857699652229,"2,211.84272749824","2,714.75027602396","3,555.07821952049",RM,21
l,0,l'é,74.94324431707501,0.08842730813407229,e,384.775688777619,"1,891.80471707099","3,599.89657583455","4,132.30456555340",RM,21
e,1,l'é,75.01595121487415,0.05698648746418655,u,536.448447273819,"2,094.56139430388","2,995.13294773938","3,088.45710053091",RM,21
u,0,una,75.0749027536302,0.06091659004790983,n,465.497880831673,"1,304.56271411472","2,681.26878722059","3,476.19864295402",RM,21
n,0,una,75.13090671544843,0.05109133358857321,a,300.683300196417,"1,628.86132538484","2,467.96006262090","3,026.60122053698",RM,21
a,0,una,75.18691067726667,0.06091659004790983,p,882.875473493395,"1,695.97133908449","2,198.39568039276","3,193.61610867634",RM,21
p,0,parsåNna,75.26354767764954,0.09235741071780978,a,727.533791992113,"1,652.03233369016","2,879.08824891884","4,063.03971069351",RM,21
a,0,parsåNna,75.33912182246429,0.05879087891170798,r,951.606267946148,"1,708.61253922351","2,119.45397596299","3,256.79007196943",RM,21
r,0,parsåNna,75.40536197364267,0.07368942344506024,s,576.661932392252,"1,817.02126934465","2,064.05164347875","3,080.85968618572",RM,21
s,0,parsåNna,75.520168655478,0.1559239402255912,ɑ,"1,696.646433427890","3,065.97078310161","4,221.03756351382",NA,RM,21
ɑ,1,parsåNna,75.6866830702531,0.17710488932459612,ŋː,921.554050166993,"1,636.05876902654","3,093.66413324284","3,981.30905813531",RM,21
ŋː,0,parsåNna,75.80716759840826,0.06386416698572361,a,324.969028403480,"1,592.40061813782","2,517.44336720879","3,333.17567088505",RM,21
a,0,parsåNna,75.87938323338442,0.0805671029665973,s,916.819285264563,"1,871.59670564062","3,246.21384261611","4,150.55665840291",RM,21
s,0,sinsébbil,75.99193906755532,0.1445445653752131,i,834.733261807009,"2,171.65080482734","3,504.96691758500","4,495.90182477813",RM,21
i,0,sinsébbil,76.08610086972067,0.04377903895547774,n,325.765052629808,"2,514.83813693572","2,622.82363011934","2,954.08391794702",RM,21
n,0,sinsébbil,76.15023899197357,0.0844972055503348,s,774.061529150012,"2,325.85346022802","3,101.34594259707","4,550.33628921997",RM,21
s,0,sinsébbil,76.30174156679246,0.2185079440874489,e,"1,466.602704085400","2,529.78357138255","3,558.49545688014","4,456.88593561204",RM,21
e,1,sinsébbil,76.45373540443433,0.08547973119627272,bː,486.949091175911,"2,021.10933888686","2,312.44501262681","3,131.00055100219",RM,21
bː,0,sinsébbil,76.54314523821432,0.0933399363637335,i,269.241024124625,"1,218.37464497095","2,604.01947071559","3,548.42350707047",RM,21
i,0,sinsébbil,76.62264948561283,0.06566855843325925,l,329.639386505871,"2,443.87823998916","2,820.94546020242","4,276.84576166464",RM,21
l,0,sinsébbil,76.68053816880078,0.05010880794263528,e,291.894925005780,"1,815.22874315655","2,964.27915901972","3,540.53134223359",RM,21
e,0,e,76.73899844473385,0.06681174392352318,b,519.033783219604,"1,893.15682342051","2,679.85372507429","3,120.07507178281",RM,21
b,0,bôna,76.82306103517266,0.10131343695407224,oː,243.340156830581,"1,155.07924706511","2,698.48376269993","4,171.74948507934",RM,21
oː,1,bôna,76.98430853652872,0.22118156575804448,n,465.270496759535,819.14170192449,"3,020.36043122336","3,734.69694847406",RM,21
n,0,bôna,77.14599065299632,0.10218266717716062,a,297.024639551002,"1,463.41690380303","2,377.78147068837","3,144.12941552679",RM,21
a,0,bôna,77.25259468558016,0.11102539799054512,NA,532.223947030704,"1,666.10544671504","2,137.57884935874","3,112.40450947346",RM,21
m,0,mo,77.91747613482772,0.07860205167472145,o,266.178735398504,"1,170.59018866140","2,189.97964747845","2,920.54528292523",RM,21
o,0,mo,78.08000379930766,0.2464532772851555,NA,768.877354337923,"1,080.40840690410","3,190.78081570444","3,732.39518423654",RM,21
l,0,l'é,78.62777113020593,0.06877679521538482,e,318.572445996985,"1,646.25249361408","3,003.74307531034","3,758.74784334719",RM,21
e,1,l'é,78.69556539977538,0.06681174392352318,t,345.668125976396,"1,620.57024845278","2,443.16866011867","3,090.15163474474",RM,21
t,0,témmida,78.82053978215404,0.18313702083379724,e,311.872204506700,901.02908173707,"2,220.86763586336","3,109.92200812730",RM,21
e,1,témmida,78.95190058123126,0.07958457732065938,mː,469.823956558353,"2,185.08625963469","2,569.93002582135","3,069.35281777023",RM,21
mː,0,témmida,79.05801335099216,0.13264096220110844,i,337.245741953485,"1,509.37167065278","2,451.81628188629","3,716.03395544680",RM,21
i,0,témmida,79.15898434386223,0.06930102353905454,d,371.630011672463,"2,526.85038712784","3,146.78169879850","4,327.70071994163",RM,21
d,0,témmida,79.24325240075143,0.09923509023934685,a,287.292686662034,"1,690.42620300284","2,966.31145063636","4,405.61237858426",RM,21
a,0,témmida,79.35476906156495,0.12379823138769552,NA,762.494796999034,"1,269.84498580056","1,723.97295767295","2,829.91180722942",RM,21
l,0,la,8.93359993491682,0.03023034714431638,a,415.456953069017,"1,244.39906578814","2,588.91146550310","3,736.92704992541",LL,21
a,0,la,8.979834583490483,0.0622389500030085,d,670.725778164650,"1,382.32845141181","2,401.86689378309","3,981.60817252229",LL,21
e,0,e,80.04888534928592,0.05698648746417234,a,418.442286273186,"2,378.80291197485","3,256.04516027993","3,822.21449454476",RM,21
a,0,acsé,80.10685436239604,0.05895153875604819,k,544.691827702240,"1,890.23738238890","2,577.34014329388","3,694.55358810665",RM,21
k,0,acsé,80.17857873454923,0.0844972055503348,s,653.387850250405,"1,865.90209467553","2,808.31728848812","4,239.14090253511",RM,21
s,0,acsé,80.29844686335319,0.15523905205759547,e,"1,116.543359033710","2,536.96685576056","3,304.29349348797","4,338.61222958407",RM,21
e,1,acsé,80.41978878062605,0.08744478248813436,b,375.589080555945,"2,374.83667576828","2,835.57791995022","3,367.67979329525",RM,21
b,0,bän,80.51388209397459,0.10074184420894028,æ,285.684592874202,"1,245.55556652499","2,711.67614383453","3,816.27397711366",RM,21
æ,1,bän,80.61485308684468,0.1012001415312227,n,"1,000.284458811050","1,565.52736498706","2,709.82053367695","3,882.42792396640",RM,21
n,0,bän,80.69591145263425,0.06091659004790983,e,360.438715700683,"1,316.83112013235","2,503.40291252842","3,112.92147188273",RM,21
e,0,e,80.759284356797,0.06582921827758526,s,398.631977555797,"2,010.04516330377","2,735.64392647242","3,746.40279760822",RM,21
s,0,spass,80.85029311557412,0.11618829927668628,p,"1,077.036455323400","2,226.04373945313","3,367.79306132166","3,992.41580751610",RM,21
p,0,spass,80.96979511808335,0.1228157057417718,a,264.483555351760,"1,620.40176034509","3,364.30808942549","3,921.13077262308",RM,21
a,0,spass,81.10213844280653,0.14187094370457487,sː,"1,136.088229090320","1,553.57739849539","2,783.17684285249","3,944.12693057274",RM,21
sː,0,spass,81.25560606891727,0.1650643085169321,NA,"1,398.319557930350","2,682.04796036585","3,742.74813905150","4,375.86858258004",RM,21
l,0,l'avanza,81.51592800066837,0.05109133358858742,a,437.156196246211,"1,472.16400535948","1,691.82503752557","3,721.17041011582",RM,21
a,0,l'avanza,81.57094943684069,0.05895153875603398,v,881.414298025989,"1,692.11666189870","1,991.10005357797","3,094.19876204759",RM,21
v,0,l'avanza,81.63088350124266,0.06091659004792404,a,573.206111724931,"1,346.65556439843","2,966.07520609062","4,533.28546055177",RM,21
a,0,l'avanza,81.71832828373081,0.1139729749283589,θ,"1,104.990414953060","1,528.76183049533","3,108.92027807023","3,616.38356798682",RM,21
θ,0,l'avanza,81.82891906660981,0.10720859082967138,a,556.137384015424,"1,673.40364484881","2,828.62233163874","3,544.04659658059",RM,21
a,0,l'avanza,81.90512145188114,0.04519617971295986,d,556.081964815195,"1,354.65805554346","1,881.15902029148","3,265.31311204986",RM,21
d,0,da,81.95719531111564,0.05895153875604819,a,395.312016962915,"1,085.20288380764","1,443.66356083627","2,946.08649855260",RM,21
a,0,da,82.00435654212049,0.03537092325363744,p,715.701156204449,"1,678.65828803191","2,076.16514696152","3,121.34774343360",RM,21
p,0,par,82.07803412446019,0.11198424142577323,a,721.273040162253,"1,617.17929898036","2,826.85122380097","3,355.49003844632",RM,21
a,0,par,82.16497580302,0.06189911569384776,r,715.030703353232,"1,631.24484152265","2,052.43243482703","3,159.60323686659",RM,21
r,0,par,82.22540113024495,0.05895153875604819,l,501.573925938762,"1,676.20223749377","2,449.48096461770","3,079.39170199907",RM,21
l,0,lî,82.29346935508158,0.07718491091723934,iː,413.789907876437,"1,590.71974086030","3,046.84207846624","3,520.31570615824",RM,21
iː,1,lî,82.39150461211923,0.11888560315803431,NA,366.908513265679,"2,161.28963144160","2,601.57541010503","3,321.09068781196",RM,21
æ,1,äl,83.16225790022305,0.0422486027751745,l,961.701714864806,"1,593.29666138185","2,869.13072178213","3,481.22877692103",RM,21
l,0,äl,83.23250848390734,0.09825256459340892,s,448.832728127494,"1,724.52560152977","2,951.38629917254","4,555.73489272042",RM,21
s,0,såu,83.37159251051847,0.17991548862882212,ɑu,"1,203.591884170290","1,544.08147730069","2,730.90229484707","3,870.33573020196",RM,21
ɑu,1,såu,83.5598028194263,0.19650512918683205,p,907.245071954821,"1,504.01667181286","2,887.53770596772","4,098.33556576181",RM,21
p,0,pòr,83.73488600974758,0.15366125145575893,ɔː,409.536364236740,897.31824710404,"2,967.31700906398","3,974.87487329387",RM,21
ɔː,1,pòr,83.95522202749328,0.28701078403564395,r,498.319332778364,990.25653697917,"2,988.41122895837","3,889.99906562329",RM,21
r,0,pòr,84.11543035549198,0.03340587196176159,NA,486.775386077607,"1,575.42548204721","2,680.84291172856","3,852.97907765827",RM,21
p,0,pr,84.4936553058933,0.03930102583737494,r,442.877766864357,"1,804.83343861701","2,709.00476142555","3,340.42556573306",RM,21
r,0,pr,84.54572916512781,0.06484669263164733,e,495.505001412840,"1,646.45435731554","2,008.65929393022","2,769.07444779859",RM,21
e,0,eSänpi,84.60517196670682,0.05403891052637277,z,465.609367359980,"1,946.84220127253","2,707.46746835032","3,365.90067807426",RM,21
z,0,eSänpi,84.68137435197815,0.09836586001628687,æ,367.150616027328,"1,952.44683316982","3,179.17821924577","3,856.53607816749",RM,21
æ,1,eSänpi,84.77526219887629,0.089409833779996,n,852.519766179431,"1,561.93566278741","2,860.51249265633","3,421.57791244284",RM,21
n,0,eSänpi,84.84796909667541,0.05600396181824862,p,317.106986631347,"1,408.85542259878","2,535.00398984435","3,803.69616162950",RM,21
p,0,eSänpi,84.91785355406498,0.08376495296086262,j,404.005740003958,"1,454.57332261980","2,748.79738421431","4,091.73222318278",RM,21
j,0,eSänpi,84.96661371006695,0.01375535904308833,e,347.219108662235,"2,004.80502011306","2,908.98061530667","4,332.70253053460",RM,21
e,0,ed,84.98810413774926,0.02922549632154414,d,412.103994767449,"1,963.06496359390","2,871.49784889116","4,310.94239196937",RM,21
d,0,ed,85.0382129456919,0.07099211956372642,g,278.885162614833,"1,756.19111732327","2,988.50660017888","4,075.07012700495",RM,21
g,0,guidèr,85.10843984716547,0.06946168338340897,w,270.290284685961,"1,639.56673756346","3,715.40937314933","4,145.60799806458",RM,21
w,0,guidèr,85.16871635565145,0.05109133358857321,i,304.939193061573,"1,400.15544666626","2,351.92466995476","3,792.87839837662",RM,21
i,0,guidèr,85.21636884947927,0.04421365406703614,d,292.493228458980,"2,396.81111399002","2,976.97936851601","4,109.47978327825",RM,21
d,0,guidèr,85.27630291388124,0.07565447473692188,ɛː,297.607811873659,"2,138.68591643062","2,784.94712113457","4,063.43909782939",RM,21
ɛː,1,guidèr,85.4968562391827,0.3654521758660252,r,477.145323010360,"2,043.20180665155","2,817.73667731758","3,870.84375097073",RM,21
r,0,guidèr,85.70512799391001,0.05109133358857321,NA,387.690610145741,"1,606.16173352259","2,684.55213167473","3,850.00180373449",RM,21
